,기사작성일,기사제목,주가변동
4706,2021.09.23,"[IT돋보기] 카카오모빌리티, IPO 급 브레이크…""기업가치 조정 불가피""",1
4707,2021.09.23,[특징주] 카카오 관련주 하락 재개…네이버도 약세,1
4708,2021.09.23,"LG화학, 카카오 제쳤다...코스피 시총 5위 탈환",1
4709,2021.09.23,"카카오, 코스피 시총 6위로 하락…금융서비스 중단위기",1
4710,2021.09.23,클래식만 틀라는 카카오택시… 기사들은 “공산국가냐” 볼멘소리,1
4711,2021.09.23,뭇매에 ‘억울한’ 카카오…“문어발? 수익은 초라하다”,1
4712,2021.09.23,"상생안 꺼내든 카카오, 모빌리티 ‘돈줄’ 대리운전은 쏙 뺐다",1
4713,2021.09.23,'백기투항' 카카오페이 이어 핀크도 '보험 서비스' 중단,1
4714,2021.09.23,"공정위, 카카오식 문어발 확장 제동… M&A심사에 이용자수 포함",1
4715,2021.09.23,"""장기 성장성은 여전""…카카오 주운 개미들 언제 웃을까",1
4716,2021.09.23,"[IT돋보기] 카카오모빌리티, IPO 급 브레이크…""기업가치 조정 불가피""",1
4717,2021.09.23,"""연휴 지나도 떨어지기만""…카카오 시총 5위도 불안, 6위 LG화학과 차이 3700억",1
4718,2021.09.23,"[단독]카카오T 가맹택시 콜 하루평균 10회, 일반택시는 4회",1
4719,2021.09.23,[강남시선] 카카오를 위한 변명,1
4720,2021.09.23,[별점공화국]④ 카카오맵은 별점 테러의 온상… 뒷짐 진 플랫폼에 자영업자만 운다,1
4721,2021.09.23,카카오·네이버 금융서비스 중단 위기…당국 “위법 소지 해소부터”,1
4722,2021.09.23,카카오 명함 플랫폼 '톡명함' 띄운다,1
4723,2021.09.23,"[단독] 카카오뱅크, 20대 대출 쏠림 극심… 무서운 성장세",1
4724,2021.09.23,"[플랫폼 수난시대] ③ 구글→카카오, 규제 다음 타자는 누구?",1
4725,2021.09.23,원주시 상하수도요금 카카오톡 알림 서비스 우수사례,1
4726,2021.09.23,"[단독]카카오페이 '동전 모으기' 투자 서비스, 계속 유지 된다",1
4727,2021.09.23,[마감시황] LG화학 강세에 카카오 제치고 시총 5위 탈환,1
4728,2021.09.23,"카카오 '선물하기'에 도전장 내민 기업들, 차별화 성공할까",1
4729,2021.09.23,카카오 주가 급락에 김범수 ‘부자 1위’ 반납,1
4730,2021.09.23,"코스피, 기관 매도세에 하락 지속···카카오 시총 6위 내줘",1
4731,2021.09.23,"롯데·카카오 vs CJ·네이버, 스마트물류 구축 '속도'",1
4732,2021.09.23,"""블루 상생안 미흡"" 비판 일자 수수료부담 더 줄인 카카오T",1
4733,2021.09.23,'급락' 카카오 vs '방어' 네이버…희비 갈린 이유는,1
4734,2021.09.23,"카카오, 또 3% 하락…""국감 끝나는 10월까지 규제 이슈 지속""",1
4735,2021.09.23,"KGC인삼공사, 카카오 선물 전용 '정관장 활기력 에너지박스' 선봬",1
4736,2021.09.23,[기자수첩] 카카오 불공정 브레이크 '잘' 막으려면,1
4737,2021.09.23,"""주가 바닥 멀었나""… '공룡 플랫폼' 네이버·카카오 또 '털썩'",1
4738,2021.09.23,금융당국도 '카카오' 손 본다,1
4739,2021.09.23,"'카오스' 카카오, 살까 팔까…그것이 문제로다",1
4740,2021.09.23,네이버웹툰·카카오엔터·여행·게임 등 문체위 국감 증인 의결,1
4741,2021.09.23,"카카오, 시총 6위 하락…개인 9거래일만에 매도세 전환",1
4742,2021.09.23,"'얼굴인식 AI' 씨유박스, 카카오 이겼다",1
4743,2021.09.23,"[더벨]백기 든 카카오, 현대차·SK·롯데 중고차 진출 '속앓이'?",1
4744,2021.09.23,"카카오發 플랫폼 사업자 규제…""성장 사다리 끊어질까"" 스타트업 노심초사",1
4745,2021.09.23,카카오 '줍줍' 나섰던 동학개미 좌불안석,1
4746,2021.09.23,"휘청이는 '네이버·카카오', 개미는 '줍줍'",1
4747,2021.09.23,[IT돋보기] '갑질'논란 정면돌파 앞서간 네이버…카카오도 가능할까,1
4748,2021.09.23,"[채널Who] 카카오 사회공헌 3억, 김범수 사회적 책임 없이 생태계 없다",1
4749,2021.09.23,"디지털 강자 매경, 카카오 블록체인 클레이튼과 손잡다",1
4750,2021.09.24,'빅테크 규제'에 카카오·네이버를 바라보는 온도차,1
4751,2021.09.24,"카카오, 3%대 상승…7거래일 만에 반등",1
4752,2021.09.24,카카오 바닥 찍었나…7거래일 만에 반등,1
4753,2021.09.24,"""증시 입성 쉽지 않네""…카카오페이, 규제 암초에 또 상장 연기",1
4754,2021.09.24,"카카오페이, 11월 3일로 상장 재연기",1
4755,2021.09.24,"택시단체 ""카카오, 택시업계 갈라치기 중단하라""",1
4756,2021.09.24,"카카오페이, 금소법 위반 해소…11월3일 상장",1
4757,2021.09.24,파격 드라마 대명사 '사랑과 전쟁' 카카오TV서 부활,1
4758,2021.09.24,선물 환불수수료 10%…5년간 700억 챙긴 카카오,1
4759,2021.09.24,"""떨어질만큼 떨어졌다?""…카카오 7거래일만에 올랐다, 계속 갈 수 있나?",1
4760,2021.09.24,"카카오페이, IPO 11월로 연기…'금융규제 직격탄'",1
4761,2021.09.24,"같은 '악재' 다른 '주가'…폭락하는 카카오, 선방한 네이버",1
4762,2021.09.24,"카카오페이, 금소법 위반 해소…11월3일 상장",1
4763,2021.09.24,"""드디어 오른다""…카카오 7거래일만의 상승, 154만 개미 주주 웃을까",1
4764,2021.09.24,"카카오, 저가 매수 기회?… 증권가 부정적 전망에도 반등 성공",1
4765,2021.09.24,"'NEW 사랑과 전쟁', 카카오TV로 컴백...박세욱 출연",1
4766,2021.09.24,"카카오페이, 금소법 시행에 맞춰 '소비자 중심 경영' 선언",1
4767,2021.09.24,"금소법 유예기간 종료…카카오 ""보험판매 중단"" 네이버는 ""현행 유지""",1
4768,2021.09.24,7거래일 만에 반등한 카카오...증권가 목표가 낮추지만 바닥론도 솔솔,1
4769,2021.09.24,"상생안 ‘싸늘’, 국감은 코앞…카카오, 돌파구 있나",1
4770,2021.09.24,“신산업 성장 싹 잘린다”...역대급 카카오 때리기 ‘부메랑’ 논란,1
4771,2021.09.24,"[증시이슈] '고객 1700만명' 넘은 카카오뱅크, 주가도 순풍",1
4772,2021.09.24,"""카카오톡 그렇게 가난하지 않다""…9년 전엔 광고 안 넣는다더니",1
4773,2021.09.24,‘車 AI 비서’ 출사표 던진 SKT… 카카오에 도전장,1
4774,2021.09.24,'롤 황제' 페이커 웹툰으로 만난다…카카오엔터 '더챌린저' 공개,1
4775,2021.09.24,'갑질 논란' 카카오·네이버웹툰 대표들 국감장 불려간다,1
4776,2021.09.24,"카카오, 7거래일 만의 반등…LG화학과 시총 격차 좁혀",1
4777,2021.09.24,카카오페이 보험 개선안 우여곡절 끝에 통과될듯,1
4778,2021.09.24,"카카오쇼핑라이브, ‘돌아온 럭키박스 열어라’ 경품 이벤트 진행",1
4779,2021.09.24,"[마감시황] 카카오, 외국인·기관 매수세에 3.91% 올라",1
4780,2021.09.24,"카카오게임즈, 모멘텀 공백기…목표가↓-이베스트",1
4781,2021.09.24,카카오 조정 마무리?···7거래일만에 4% 상승,1
4782,2021.09.24,"코스피, 中 헝다쇼크 속 기관 매도에 상승폭 반납…카카오 3%대↑",1
4783,2021.09.24,"'골목대장' 비판에…카카오모빌리티, 10월부터 꽃·간식배달 안한다",1
4784,2021.09.24,[기자수첩]'카카오 감사' 돼버린 국감,1
4785,2021.09.24,카카오 관련주로 묶인 바이브컴퍼니 보름 만에 시총 10% 넘게 사라져,1
4786,2021.09.24,"금소법 시행 하루 앞두고 카카오 3% 반등…""중장기 성장 유효""",1
4787,2021.09.24,코스피 장중 하락 전환 3120선…카카오 4% 반등,1
4788,2021.09.24,"코스피, 개인 '사자'에 강보합…카카오 3% 반등 시도",1
4789,2021.09.24,카카오·네이버 '동반 추락'…증권가 '운명의 시선'은 엇갈렸다,1
4790,2021.09.24,"카카오, 돈 버는 회사는 4개뿐인데…'일상지배' 공포에 울었다",1
4791,2021.09.24,"[단독] ""앞에선 상생, 뒤에선 싹슬이""…카카오엔터식 불공정 계약 '갑질'",1
4792,2021.09.24,"[유통 단신] 우아한형제들, 메쉬코리아, 카카오쇼핑라이브",1
4793,2021.09.24,[오후 주식시장은]하락 전환한 코스피...카카오 4% 올라 12만원 회복,1
4794,2021.09.24,"코스피, 3120선 하락전환…카카오, 7일 만에 반등",1
4795,2021.09.24,"카카오, 7일 만에 반등…적정주가는 어디쯤",1
4796,2021.09.24,"네이버·카카오, 모든 사업 재점검…'풀랫폼 국감' 준비중",1
4797,2021.09.24,"코스피 3120선 약보합 마감…카카오, 7거래일만에 반등",1
4798,2021.09.24,"박가부대&치즈닭갈비, 카카오톡 채널 오픈",1
4799,2021.09.24,[돈비이블] 카카오 '지네발식' 확장 터질 게 터졌다!,1
4800,2021.09.29,"[매트릭스] 우티, 타다 내쫓아 시민단체에 고발당한 카카오T",1
4801,2021.09.29,"격투 서바이벌 '파이트 클럽', 10월4일 카카오TV 첫 공개",1
4802,2021.09.29,'카카오모빌리티 독점 갑질 공정위 신고',1
4803,2021.09.29,"카카오·네이버 감싼 임혜숙 장관 ""규제로 혁신 불씨 끄면 안돼""",1
4804,2021.09.29,금감원 퇴직자 재취업 9월까지 28명…업비트·카카오페이로도,1
4805,2021.09.29,"LH, '공공정비' 카카오톡 채널 신규 개설",1
4806,2021.09.29,"""PB 제품 사면 삼성전자·카카오 주식 드려요""…신세계TV쇼핑, 주식 증정 행사",1
4807,2021.09.29,"LGU+, 카카오와 업무 플랫폼 서비스 제휴…""중기 전용 솔루션 시장 공략""",1
4808,2021.09.29,"[단독]카카오·티맵 수수료 인하 가로막는 콜업체…20% 관행, 왜?",1
4809,2021.09.29,"""중신용자 품겠다던 카카오뱅크, 시중은행보다 대출 실적 낮아""",1
4810,2021.09.29,"카카오·카카오뱅크, 어쩌다 공매도 먹잇감 됐나… 투자자 '한숨'",1
4811,2021.09.29,"""PB 제품 사면 삼성전자·카카오 주식 드려요""…신세계TV쇼핑, 주식 증정 행사",1
4812,2021.09.29,"""기업 솔루션 시장 공략""…LG유플러스, 카카오엔터와 제휴",1
4813,2021.09.29,‘테크래시’ 곳곳서 확산…카카오·쿠팡·구글 줄줄이 국회로,1
4814,2021.09.29,"'골목상권 침해' 카카오, 대리운전서비스 포기 못하는 까닭",1
4815,2021.09.29,"hy, 카카오·신한라이프와 손잡고 물류·금융 제휴 강화",1
4816,2021.09.29,네이버·카카오 내는 망 사용료…구글·넷플릭스는 '무임승차',1
4817,2021.09.29,“카카오택시 독점 문제 해결 울산시 나서야”,1
4818,2021.09.29,"LG유플러스, 카카오와 업무 플랫폼 협업 나선다",1
4819,2021.09.29,국감 앞둔 플랫폼 ‘뒷북 상생’…카카오·넷플릭스 “나 떨고 있니?”,1
4820,2021.09.29,"국정감사 앞둔 카카오, 상생 약속 역행하나",1
4821,2021.09.29,"카카오게임즈 오딘, 신규 전투 스킬 추가",1
4822,2021.09.29,"""어쩌다가""…카카오게임즈, 두 달 새 1조 넘게 날리고 추락",1
4823,2021.09.29,"레노버, 교육용 카카오프렌즈 크롬북 출시",1
4824,2021.09.29,"카카오 알뜰폰 ‘스테이지파이브’, 신한금융투자 등서 180억 유치",1
4825,2021.09.29,코인거래소·카카오페이에? 금감원 퇴직자들 ‘잘나가네’,1
4826,2021.09.29,"네이버·카카오 규제...진보성향 63%가 찬성, 보수는 반대 더 높아",1
4827,2021.09.29,[개장시황] 삼성전자·SK하이닉스·카카오뱅크 하락 출발,1
4828,2021.09.29,같은 보험인데…카카오톡은 되고 카카오페이는 안된다?,1
4829,2021.09.29,카카오 기프티콘 환불수수료 10%에 들어있는 것들,1
4830,2021.09.29,"카카오톡 쇼핑하기, ‘브랜드 패션위크’ 진행",1
4831,2021.09.29,"[성호준의 골프 인사이드] 골프 큰손 카카오, 승자독식 ‘오징어 게임’",1
4832,2021.09.29,“논란의 카카오택시도 10년이면 끝?” 하늘 나는 ‘무인 택시’ 나온다,1
4833,2021.09.29,"임혜숙 장관 ""네이버·카카오 사회기여 커..규제 신중해야""",1
4834,2021.09.29,[스마트클라우드쇼 2021] 카카오웹툰 “획일화된 콘텐츠만 있다? 그건 플랫폼 책임”,1
4835,2021.09.29,[ANDA 칼럼] 네이버·카카오 화풀이 규제 안된다,1
4836,2021.09.29,[돈비이블] '양날의 검'이 된 카카오의 공격적 IPO,1
4837,2021.09.29,"[단독] 거제 ‘조은섬콜’, 카카오T 병행 차량에 콜 배차 중단 ‘논란’",1
4838,2021.09.29,[미리보는 국감] 불씨 이어진 공정위 vs 카카오 공방전,1
4839,2021.09.29,"카카오메이커스, 강원도와 ‘상생 협약’ 맺다",1
4840,2021.09.29,[브리핑]넷마블·카카오게임즈·펄어비스·라인게임즈,1
4841,2021.09.29,골목상권 침해 카카오가 혁신인가?,1
4842,2021.09.29,국감으로 가는 '카카오T블루 논란'… 카카오 간부 대거 '증인 채택',1
4843,2021.09.29,취재진 질문 받으며 이동하는 여민수 카카오 대표,1
4844,2021.09.29,"[종합] 네이버·카카오, 정부 규제 기조 전환에 거듭 '상생' 강조",1
4845,2021.09.29,[김대호 박사의 오늘 기업·사람] KB국민은행·카카오·삼양라면·SK이노베이션,1
4846,2021.09.29,"""라이언X노트북 퓨전!"" 레노버, '리틀카카오프렌즈 크롬북' 공개",1
4847,2021.09.29,"카카오뱅크, 설립취지 무색...중금리 대출 비중 시중은행보다 낮아",1
4848,2021.09.29,"임혜숙 과기정통부 장관 ""네이버·카카오, 규제 대상으로만 보면 안돼""",1
4849,2021.09.29,"과기부, 디지털 플랫폼 발전 방안 논의…네이버-카카오 등 참석",1
4850,2021.10.05,"죄송 죄송 죄송…카카오 김범수, 3년만의 국감 등판 '진땀' [종합]",1
4851,2021.10.05,카카오 우수수 떨어지더라니…김범수 3분기 2조6천억 주식재산 줄었다,1
4852,2021.10.05,'카카오 국감'된 공정위 국감…집중 난타에 고개숙인 김범수(종합),1
4853,2021.10.05,"조승래 의원 “카카오모빌리티, 전화콜 대리운전 추가 인수 철회”",1
4854,2021.10.05,"카카오 김범수 '생태계 황폐화' 지적에 ""논란 일으켜 죄송""",1
4855,2021.10.05,"카카오 김범수, 동생 퇴직금 14억원 논란에 ""제 생각에도 많아""",1
4856,2021.10.05,"[2021 국감]카카오 김범수 ""케이큐브홀딩스, 탈세 목적으로 만든 회사 아냐""",1
4857,2021.10.05,"카카오 김범수, “더 많은 상생 계획 발표할 것”",1
4858,2021.10.05,“헤어샵 철수에 대리운전까지” 쪼그라드는 카카오?,1
4859,2021.10.05,"공정위원장 ""카카오 금산분리 위반 혐의, 신속히 조사""",1
4860,2021.10.05,토스뱅크 출범하자…카카오뱅크 주가 6% 급락,1
4861,2021.10.05,"공정위원장 ""카카오 금산분리 위반 혐의, 신속히 조사""",1
4862,2021.10.05,"[단독]카카오VX ""스크린골프 철수설? 사실무근"" ",1
4863,2021.10.05,"""카카오 상생자금? 죽어가는데 좋은 묘지 세워주겠다는 것""",1
4864,2021.10.05,"카카오 류긍선, ""가맹택시 수수료 낮춰라"" 요구에 ""즉답 어렵다""",1
4865,2021.10.05,카카오 154만 개미주주 어쩌나…김범수 사과에도 주가 또 떨어졌다,1
4866,2021.10.05,"“반성” “죄송”…국감 출석한 카카오 김범수, 거듭 고개 숙였다",1
4867,2021.10.05,"고개 숙인 김범수 카카오의장 ""골목상권 침해하지 않겠다""",1
4868,2021.10.05,"한국투자증권, 카카오톡 챗봇 서비스 도입",1
4869,2021.10.05,"윤영찬 ""카카오 문어발 확장?...M&A 더 잘하게 도와야""",1
4870,2021.10.05,플랫폼 국감이라지만…카카오모빌리티가 억울해하는 이유 [2021 국감],1
4871,2021.10.05,카지노 게임에 골프장 건설까지... 카카오의 무한 확장,1
4872,2021.10.05,"""`내돈내맘` 돈놀이""·""동생 14억 퇴직금""…카카오에 쏟아진 질타(종합)",1
4873,2021.10.05,"카카오 김범수 ""사회적 비난 따른 주가하락…안타깝고 죄송""",1
